prop,option,nodes,material,thickness,width.0,width.1,width.2,height.0,height.1,height.2,category.0,category.1,category.2,category.3,nativeModel,nativeModelSettings,notes,productLink,xmodel,image.0,image.1,image.2,image.3,image.4,image.5,image.6
Rosa Wreath,,696,Coro,10,47,,,47,,,Wreaths,,,,,,,https://gilbertengineeringusa.com/,Rosa Wreath.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190216-002244.jpg?v=1579548152,,,,,,
RR Crossing Gate,,443,Coro,10,60,,,96,,,Train,Signs,,,,,,https://gilbertengineeringusa.com/,RR Crossing Gate.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/RR.JPG?v=1560194500,,,,,,
Rudolph Face,,300,Coro,10,,,,44,,,Faces,Santa,Singing,,,,,https://gilbertengineeringusa.com/,Rudolf Face.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20191106-205325.jpg?v=1579548153,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190824-104409_800x.jpg?v=1569173280,,,,,
Saguaro Cactus,,100,Coro,10,30,,,48,,,Misc,,,,,,,https://gilbertengineeringusa.com/,Saguaro Cactus.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20180811_121610-1.jpg?v=1550872077,,,,,,
Santa Face,Singing,194,Coro,10,,,,46,,,Faces,Santa,Singing,,,,,https://gilbertengineeringusa.com/,Santa Face - Singing.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200217-221631_800x.jpg?v=1582003100,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Sanra_Singing_Face_ea877220-636c-4625-a543-28e8b811f76c_800x.jpg?v=1582003100,,,,,
Santa Face,Non Singing,290,Coro,10,,,,46,,,Faces,Santa,,,,,,https://gilbertengineeringusa.com/,Santa Face - Non Singing.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Santa_d41055a0-fc8f-4c1c-be3c-b2ddde460742_800x.jpg?v=1582003100,,,,,,
Santa Sleigh,1,92,Coro,10,48,,,14,,,Santa,Misc,,,,,,https://gilbertengineeringusa.com/,Santa Sleigh - 1.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Sleigh1-1_800x.jpg?v=1569145640,,,,,,
Santa Sleigh,2,193,Coro,10,48,,,,,,Santa,Misc,,,,,,https://gilbertengineeringusa.com/,Santa Sleigh - 2.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/926188_800x.jpg?v=1569145640,,,,,,
Santa Sleigh,1 w Santa,110,Coro,10,48,,,20,,,Santa,Misc,,,,,,https://gilbertengineeringusa.com/,Santa Sleigh - 1 w Santa.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/sleigh1-with-santa-1_800x.jpg?v=1569145640,,,,,,
Service Flag,Single Star,152,Coro,10,24,,,46,,,Signs,Stars,First Responder and Military,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20180811_180932-1_800x.jpg?v=1569145639,,,,,,
Service Flag,Double Star,182,Coro,10,24,,,46,,,Signs,Stars,First Responder and Military,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Service-Flag-2-Star-1-Copy_363x.jpg?v=1569145639,,,,,,
Service Flag,Triple Star,212,Coro,10,24,,,46,,,Signs,Stars,First Responder and Military,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Service-Flag-3-Star-1-Copy_400x.jpg?v=1569145639,,,,,,
Shark Fins - Fins Up,24”,,Coro,10,,,,24,,,Misc,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20191123-163001.jpg?v=1580757763,,,,,,
Shark Fins - Fins Up,"39"" with Matrix",,Coro,10,,,,39,,,Misc,,,,,,,https://gilbertengineeringusa.com/,,,,,,,,
Shark Fins - Fins Up,"39"" without Matrix",,Coro,10,,,,39,,,Misc,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20191123-162919.jpg?v=1580757763,,,,,,
Shooting Star,,132,Coro,10,63,,,25,,,Stars,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Shooting_Star_132_800x.JPG?v=1569173538,,,,,,
Shooting Star Bouquet,,251,Coro,10,,,,48,,,Stars,,,,,,,https://gilbertengineeringusa.com/,Shooting Star Bouquet.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190914-140727.jpg?v=1584554426,,,,,,
Singing Bulb,Hanging,150,Coro,10,,,,30,46,,Faces,Singing,,,,,,https://gilbertengineeringusa.com/,Singing Bulb - Hanging.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Singing_Light_Bulb_46_Inch.jpg?v=1570476144,,,,,,
Singing Bulb,Upright,150,Coro,10,,,,30,46,,Faces,Singing,,,,,,https://gilbertengineeringusa.com/,Singing Bulb - Upright.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Singing_Light_Bulb_30_Inch.jpg?v=1570476144,,,,,,
Singing Pixel,32”,139,Coro,10,,,,32,,,Faces,Singing,,,,,,https://gilbertengineeringusa.com/,Singing Pixel - 32.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200110-082508_7f88835e-b3d8-44ba-9e67-0a54211fc8a7.jpg?v=1582425520,,,,,,
Singing Pixel,47”,143,Coro,10,,,,47,,,Faces,,,,,,,https://gilbertengineeringusa.com/,Singing Pixel - 47.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200222-192549.jpg?v=1582572161,,,,,,
Singing Pumpkin,,167,Coro,10,,,,36,,,Faces,Halloween,Singing,,,,,https://gilbertengineeringusa.com/,Singing Pumpkin.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Pumpkin_Jo_36_800x.JPG?v=1569173216,,,,,,
Singing Star,Filled,385,Coro,10,47.5,,,45,,,Faces,Stars,Singing,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-620284712060658_800x.jpg?v=1577247975,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-626410304769710_800x.png?v=1577247761,,,,,
Singing Star,Unfilled,245,Coro,10,47.5,,,45,,,Faces,Stars,Singing,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-1981287765349737_800x.jpg?v=1577247975,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20191224-212156_800x.jpg?v=1577247761,,,,,
Singing Xmas Tree,,217,Coro,10,,,,47,,,Faces,Trees,Singing,,,,,https://gilbertengineeringusa.com/,Singing Xmas Tree.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200114-143516_504fb379-4dcd-43ec-acb7-9f4bcf3c0f4e_800x.jpg?v=1579315970,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200114-143743_29c1dd76-1613-42aa-b0ea-cd846c71fe3d_800x.jpg?v=1579315970,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200114-143705_eaeb968c-bc7b-4f7b-9d73-c595a400305a_800x.jpg?v=1579315970,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190217_124637_6135bb90-7937-41d2-8588-243ea3e81d3e_800x.jpg?v=1579315970,,,
Singing Xmas Tree Boxed,,239,Coro,10,46,,,46,,,Faces,Trees,Singing,,,,,https://gilbertengineeringusa.com/,Singing Xmas Tree - Boxed.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Singing_tree_boxed_46_inch_800x.JPG?v=1569172565,,,,,,
Snowman,No Matrix No Spinner,,Coro,,40,,,48,,,Figures,,,,,,,https://gilbertengineeringusa.com/,GE Snowman - No Matrix No Spinner.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Snowmannomatrixnospinner_1_800x.JPG?v=1569146319,,,,,,
Snowman,Matrix No Spinner,,Coro,10,40,,,48,,,Figures,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/SnowmanMatrixnoSpinner_1_800x.JPG?v=1569146319,,,,,,
Snowman,Spinner No Matrix,,Coro,10,40,,,48,,,Figures,,,,,,,https://gilbertengineeringusa.com/,GE Snowman - Spinner No Matrix.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/SnowmanSpinnernoMatrix_1_800x.JPG?v=1569146319,,,,,,
Snowman,With Matrix and Spinner,370,Coro,10,40,,,48,,,Figures,,,,,,,https://gilbertengineeringusa.com/,Snowman - With Matrix and Spinner.xmodel,,,,,,,
Speech Bubble Matrix,A,250,,,23,,,,,,Misc,,,,,,,https://gilbertengineeringusa.com/,Speech Bubble Matrix - A.xmodel,,,,,,,
Speech Bubble Matrix,B,250,,,23,,,,,,Misc,,,,,,,https://gilbertengineeringusa.com/,,,,,,,,
Spider in Web,Small Coro,174,Coro,10,29,,,30,,,Spinners,Halloween,,,,,,https://gilbertengineeringusa.com/,Spider in Web.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/SpiderinWebRevB-1_800x.jpg?v=1569145639,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20180715_102609-e1531760256241_800x.jpg?v=1569145639,,,,,
Spider in Web,Large HDPE,174,HDPE,0,44,,,46,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,Spider in Web.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/SpiderinWebRevB-1_800x.jpg?v=1569145639,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190927-215301_800x.jpg?v=1569649981,,,,,
Spin Reel,46,344,Coro,10,46,,,46,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Sick_Reel_1_800x.JPG?v=1569149150,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Imperfect_spin_reel_36-2_cec0e446-3f3e-487f-8b28-52307bce6221_400x.jpg?v=1569173691,,,,,
Spin Reel,36,330,Coro,10,36,,,36,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,Spin Reel - 36.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Spin_Reel_36.JPG?v=1566919604,,,,,,
Spin Reel Max,,540,Coro,10,46,,,46,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,Spin Reel Max.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Spin_Reel_Max_800x.JPG?v=1569156852,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190511-185409_800x.jpg?v=1569160613,,,,,
Spinner,9*,25,,,9,,,9,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Rainbow_Swirl_355x.png?v=1576646315,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Red-Green-White_Swirl_60x.png?v=1576646294,,,,,
Spinner,14”,85,,,14,,,14,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,Spinner 85.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200417_151913_800x.jpg?v=1587162130,,,,,,
Spinner,20”,85,,,20,,,20,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,Spinner 85.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Rainbow_Swirl_355x.png?v=1576646315,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Red-Green-White_Swirl_60x.png?v=1576646294,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200118-182319_fc5547eb-8c4d-4772-a101-58dfb47e0a36_60x.jpg?v=1580957582,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200118-182251_f9743ac1-8751-4a06-a979-fe23cbf21f78_800x.jpg?v=1580957582,,,
Spinner,24”,85,,,24,,,24,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,Spinner 85.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Rainbow_Swirl_355x.png?v=1576646315,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Red-Green-White_Swirl_60x.png?v=1576646294,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200118-182319_fc5547eb-8c4d-4772-a101-58dfb47e0a36_60x.jpg?v=1580957582,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200118-182251_f9743ac1-8751-4a06-a979-fe23cbf21f78_800x.jpg?v=1580957582,,,
Spinner,32”,262,,,32,,,32,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,Spinner - 262.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Rainbow_Swirl_355x.png?v=1576646315,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Red-Green-White_Swirl_60x.png?v=1576646294,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20191009-154758_800x.jpg?v=1570661360,,,,
Spinner,47”,272,,,47,,,47,,,Spinners,,,,,,,https://gilbertengineeringusa.com/,Spinner - 277.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Rainbow_Swirl_355x.png?v=1576646315,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Red-Green-White_Swirl_60x.png?v=1576646294,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/71092894_682894565542289_6130242963730595840_n_291x.jpg?v=1569890983,,,,
Spooky Tree,A,283,Coro,10,102,,,120,,,Trees,Halloween,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Spooky_Tree_A_283_800x.JPG?v=1569149387,,,,,,
Spooky Tree,B,350,Coro,10,102,,,120,,,Trees,Halloween,Singing,,,,,https://gilbertengineeringusa.com/,Spooky Tree - B.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Spooky_Tree_Face_B_350_800x.JPG?v=1569149387,,,,,,
Spooky Tree,C,394,Coro,10,102,,,120,,,Trees,Halloween,Singing,,,,,https://gilbertengineeringusa.com/,Spooky Tree - C.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Spooky_Tree_2019_C_800x.JPG?v=1569149460,,,,,,
St. Patricks Day Shamrock (24 Inch),,50,Coro,10,23.5,,,,,,St Patrick’s Day,Signs,,,,,,https://gilbertengineeringusa.com/,Shamrock 24.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190211-214812.jpg?v=1550872130,,,,,,
St. Patricks Day Shamrock (47 Inch),No Matrix,136,Coro,10,47,,,,,,St Patrick’s Day,Signs,,,,,,https://gilbertengineeringusa.com/,Shamrock 47 - No Matrix.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190211-212311.jpg?v=1550872131,,,,,,
St. Patricks Day Shamrock (47 Inch),Matrix,336,Coro,10,47,,,,,,St Patrick’s Day,Signs,,,,,,https://gilbertengineeringusa.com/,Shamrock 47 - Matrix.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190212-190704.jpg?v=1550872131,,,,,,
Star Cross,,155,Coro,10,32,,,48,,,Stars,,,,,,,https://gilbertengineeringusa.com/,Star Cross.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Star_Cross_261x.JPG?v=1569164903,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190625_190947_800x.jpg?v=1569164903,,,,,
Star of Life,EMS,397,Coro,10,,,,46,,,Symbols,Signs,First Responder and Military,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200326_111154_800x.jpg?v=1585247185,,,,,,
Star of Life,Staff/Serpent,481,Coro,10,,,,46,,,Symbols,Signs,First Responder and Military,,,,,https://gilbertengineeringusa.com/,Star of Life - Staff-Serpent.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200326_111211_800x.jpg?v=1585247185,,,,,,
Starburst,Filled,296,Coro,10,,,,36,60,,Stars,,,,,,,https://gilbertengineeringusa.com/,StarBurst - Filled.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/StarBurst_xTreme_48_288x.jpg?v=1569176712,,,,,,
Starburst,Unfilled,177,Coro,10,,,,36,60,,Stars,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Starburst_Outline_400x.jpg?v=1569170217,,,,,,
Starlord,,496,Coro,10,46,,,46,,,Flakes,Halloween,,,,,,https://gilbertengineeringusa.com/,Starlord.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200314_140837.jpg?v=1584386602,,,,,,
State Love,TX,134,Coro,10,46,,,45,,,Misc,Signs,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190720-182657.jpg?v=1579548160,,,,,,
State Love,AZ,,Coro,10,,,,,,,Misc,Signs,,,,,,https://gilbertengineeringusa.com/,,,,,,,,
Steam Locomotive,,700,Coro,10,81.6,,,48,,,Train,,,,,,,https://gilbertengineeringusa.com/,Steam Locomotive.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-2478519572411620_9cdf8050-9ee3-4943-8868-8c38091f03da_800x.png?v=1579726523,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200102-171603_800x.jpg?v=1578010665,,,,,
Steampunk Spinner,,470,Coro,10,46,,,46,,,Spinners,High Density,,,,,,https://gilbertengineeringusa.com/,Steampunk Spinner.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-169262664296911_b83ce780-cede-4cc6-b477-0599cae9a74d_800x.png?v=1583184003,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-2587951114752252_04ac35c7-73f0-47ef-a8a9-c2369ebf494b_800x.png?v=1583184003,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_210276003616116_800x.png?v=1585599949,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_1214508085423689_800x.png?v=1585599941,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_2481520628778258_800x.png?v=1585599940,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_681400929275678_800x.png?v=1585599941,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received_149547283079247_800x.png?v=1585599940
Sunset Arch,,250,Coro,10,96,,,,,,Arches,,,,,,,https://gilbertengineeringusa.com/,Sunset Arch.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190817-121038.jpg?v=1566250529,,,,,,
Thank You Sign,,160,Coro,10,55,,,24,,,Signs,Words,First Responder and Military,,,,,https://gilbertengineeringusa.com/,Thank You.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/91327882_528509667813347_6316166458682376192_n_2_400x.png?v=1585859794,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200402_125842_800x.jpg?v=1585859858,,,,,
The Boo's Brothers,Big Boo,100,Coro,10,,,,46,,,Figures,,,,,,,https://gilbertengineeringusa.com/,Boo's Brothers - Non Singing.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Ghost_B_100_node_400x.jpg?v=1569885298,,,,,,
The Boo's Brothers,Big Boo Singing,171,Coro,10,,,,46,,,Figures,,,,,,,https://gilbertengineeringusa.com/,Boo's Brothers - Big Boo Singing.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Big_Boo_Sings_324x.jpg?v=1569903698,,,,,,
The Boo's Brothers,Lil Boo,100,Coro,10,,,,23,,,Figures,Halloween,,,,,,https://gilbertengineeringusa.com/,Boo's Brothers - Non Singing.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Ghost_Big_Boo_100_node_374x.jpg?v=1569885298,,,,,,
The Jolly Roger Pirate Ship,Crows Nest,250,HDPE,0,24,,,120,,,Halloween,Misc,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Jolly_Roger_Ship_800x.JPG?v=1569164965,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Jolly_Roger_Black_800x.JPG?v=1569164965,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/JR_Back_800x.jpg?v=1569167058,,,,
The Jolly Roger Pirate Ship,Sail,293,,,72,,,,,,Halloween,Misc,,,,,,https://gilbertengineeringusa.com/,,,,,,,,
The Jolly Roger Pirate Ship,Hull,163,,,48,,,,,,Halloween,Misc,,,,,,https://gilbertengineeringusa.com/,,,,,,,,
The Jolly Roger Pirate Ship,Waves,100,,,90,,,,,,Halloween,Misc,,,,,,https://gilbertengineeringusa.com/,,,,,,,,
The Mean One,Non Talking,257,Coro,10,,,,72,,,Figures,,,,,,,https://gilbertengineeringusa.com/,Mean One - Non Talking.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Grinch-Non-Sing-257.JPG?v=1563632445,,,,,,
The Mean One,Talking,272,Coro,10,,,,72,,,Figures,,,,,,,https://gilbertengineeringusa.com/,Mean One - Talking.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Grinch-Singing-272.JPG?v=1563632445,,,,,,
Tombstone,With Matrix and Skull,375,Coro,10,,,,36,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,Tombstone - With Matrix and Skull.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Tombstone2-1.jpg?v=1568496704,,,,,,
Tombstone,Without Matrix,175,Coro,10,,,,36,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,Tombstone - Without Matrix.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20180820_203413-2-e1534822887948.jpg?v=1568496704,,,,,,
Tombstone,Without Skull,315,Coro,10,,,,36,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/TombstoneMatrix-1.jpg?v=1568496704,,,,,,
Tombstone,RIP,151,Coro,10,,,,36,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,Tombstone - RIP.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Tombstone_RIP.jpg?v=1568496704,,,,,,
Torah A,,296,Coro,10,27,,,44,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Torah_1.JPG?v=1550872134,,,,,,
Triune Tomb,,730,Coro,10,32,,,46,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,Triune Tomb.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200221-091539_25dccb3b-70c2-4b0b-b268-dd3fd14e0793.jpg?v=1582572162,,,,,,
Warm Hugs Snowman,,139,Coro,10,,,,37,,,Figures,Magical,,,,,,https://gilbertengineeringusa.com/,Warm Hugs Snowman.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20181106_183721-1.jpg?v=1550872135,,,,,,
Whimsical Tree,,200,Coro,10,,,,46,,,Trees,Magical,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-153433779440607.png?v=1580757765,,,,,,
Widowmaker 300,,300,Coro,10,,,,47,,,Misc,Halloween,,,,,,https://gilbertengineeringusa.com/,WidowMaker 300.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Widowmaker_300_400x.jpg?v=1569176755,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190913-222027_800x.jpg?v=1569176974,,,,,
Wreath 32,,192,Coro,10,32,,,32,,,Wreaths,,,,Circle,"Layer Sizes = 64,64,64",,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20200417_150017_800x.jpg?v=1587161101,,,,,,
XKF330 Snowflake,,330,Coro,10,45,,,45,,,Flakes,,,,,,,https://gilbertengineeringusa.com/,XKF 330.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/received-2523213834558004.jpg?v=1579548164,,,,,,
Xmas Tree 53,,100,Coro,10,24,,,53,,,Trees,,,,,,,https://gilbertengineeringusa.com/,Xmas Tree 53.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20181204_211206-1-e1543984507327_169caa46-de4c-4101-a04c-c80760315cf7_800x.jpg?v=1569145640,,,,,,
XMF300 Modular Snowflake,,300,Coro,10,47,,,47,,,Flakes,,,,,,,https://gilbertengineeringusa.com/,,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190912-212954.jpg?v=1579548164,,,,,,
Zombie Flake A,,147,Coro,10,24,,,24,,,Flakes,Halloween,,,,,,https://gilbertengineeringusa.com/,Zombie Flake - A.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Zombie_Flake_A_2_800x.JPG?v=1569148704,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190218-221305_800x.jpg?v=1569148921,,,,,
Zombie Flake B,,123,Coro,10,24,,,24,,,Flakes,Halloween,,,,,,https://gilbertengineeringusa.com/,Zombie Flake - B.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/Zombie_Flake_B_123_800x.JPG?v=1569148708,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190218-221318_800x.jpg?v=1569148921,,,,,
Zombie Flake C,,130,Coro,10,24,,,24,,,Flakes,Halloween,,,,,,https://gilbertengineeringusa.com/,Zombie Flake - C.xmodel,https://cdn.shopify.com/s/files/1/0165/4439/9424/products/20190223_104208_800x.jpg?v=1569149169,,,,,,
